product_id,product_name,category,discounted_price,actual_price,avg_rating,unique_reviewers,rating_count_sum,median_review_length,aggregated_reviews,total_review_rows
B0B6F7LX4C,MI 80 cm (32 inches) 5A Series HD Ready Smart Android LED TV L32M7-5AIN (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",13999.0,24999.0,4.2,8,262720.0,93.0,it is the best tv if you are getting it in 10-12k pros- xiomi 5a is best in budget-nice picture quality-very nice audio output- full of featurecons- sometimes tv lags-sometimes stucksin this prize range all tv having cons like this.::overall nice tv ||| good price but the os lags the product in this price range is good but as it is running in android 12 it lags. i hope after few updates the lags problem will be resolved ||| garbage quality useless product and useless quality. display issues within 7 months and service center is not upto the mark. go for better brands where quality is assured. i would wish if there was option of negative stars. ||| good product. uses as connectes tv the picture is very good. i was hopping a best level of song. globaly it is a good product. ||| good quality ||| great experience everything is fantastic 🤠 greater then ever ||| super picture quality and sound quality good quality ||| awesome good 👍,8
B0B6F8HHR6,MI 108 cm (43 inches) 5A Series Full HD Smart Android LED TV L43M7-EAIN (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",24999.0,35999.0,4.2,8,262720.0,93.0,it is the best tv if you are getting it in 10-12k pros- xiomi 5a is best in budget-nice picture quality-very nice audio output- full of featurecons- sometimes tv lags-sometimes stucksin this prize range all tv having cons like this.::overall nice tv ||| good price but the os lags the product in this price range is good but as it is running in android 12 it lags. i hope after few updates the lags problem will be resolved ||| garbage quality useless product and useless quality. display issues within 7 months and service center is not upto the mark. go for better brands where quality is assured. i would wish if there was option of negative stars. ||| good product. uses as connectes tv the picture is very good. i was hopping a best level of song. globaly it is a good product. ||| good quality ||| great experience everything is fantastic 🤠 greater then ever ||| super picture quality and sound quality good quality ||| awesome good 👍,8
B0B6F98KJJ,MI 100 cm (40 inches) 5A Series Full HD Smart Android LED TV with 24W Dolby Audio & Metal Bezel-Less Frame (Black) (2022 Model),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",21999.0,29999.0,4.2,8,262720.0,93.0,it is the best tv if you are getting it in 10-12k pros- xiomi 5a is best in budget-nice picture quality-very nice audio output- full of featurecons- sometimes tv lags-sometimes stucksin this prize range all tv having cons like this.::overall nice tv ||| good price but the os lags the product in this price range is good but as it is running in android 12 it lags. i hope after few updates the lags problem will be resolved ||| garbage quality useless product and useless quality. display issues within 7 months and service center is not upto the mark. go for better brands where quality is assured. i would wish if there was option of negative stars. ||| good product. uses as connectes tv the picture is very good. i was hopping a best level of song. globaly it is a good product. ||| good quality ||| great experience everything is fantastic 🤠 greater then ever ||| super picture quality and sound quality good quality ||| awesome good 👍,8
B0B72BSW7K,SKE Bed Study Table Portable Wood Multifunction Laptop-Table Lapdesk for Children Bed Foldabe Table Work with Tablet Slot & Cup Holder Brown Black,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,263.0,699.0,3.5,8,5520.0,110.0,"good as per price it's light weight ||| good good looking. stability is moderate. i got it for 399/- i hope it the price to be less that i bought. overall nice experience to have this beautiful table. ||| worthy for price it's a good product but ut has few marks on it which is not going away even after cleaning. it's okay for me. overall it's good. also because my laptop is 15.6"" display it takes up most of the space. ||| worth table is of light weight and hope so its sturdy. finishing is good with cup and mobile holder ||| unstable on bed mattress - due to curved landing edges will recommend this for kids writing purpose. ||| recommend to buy. worth for money. useful for the one who wants to sit straight without bending spinal. for wfh perfect. ||| quality wise it's not perfect but 👍 good as compared to market products keeps falling even at a slight push/touch. unsafe to keep laptop. but very good product if your base/floor is plain ||| totally is good 😊 brought it for 399 rs",8
B0B7B9V9QP,VU 108 cm (43 inches) Premium Series Full HD Smart LED TV 43GA (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",18999.0,35000.0,4.0,8,8008.0,55.0,"vu brand superb quality super ||| value for price good quality ||| thik hai but android nahi hai value for money.. in time installed ||| good model for entry level 32"" tv need. tv thik hai but vu ka customer support bhot bekar hai ||| good product value of money bacho se tv lock ho gya tha ||| great tv vu me call kia to kahne lage amazon me baat karo ||| the sound quality matlb tv ka lock amazon wale batenge ||| speakers amazon me baat ki to kahte hai vu me baat karo",8
B0B7DHSKS7,"Nokia 8210 4G Volte keypad Phone with Dual SIM, Big Display, inbuilt MP3 Player & Wireless FM Radio | Blue",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,3799.0,5299.0,3.5,8,13128.0,125.5,good to use as a secondary mobile network reception is not that great. people who call get out of coverage area message even though the phone show two bars of network .the same sim and network worked fine in my smartphone.can use this as a secondary phone or as a backup device and cannot rely on it as a primary device .the only benifit which i saw on this is it supports volte and can sync the contacts from android phone which avoid manual taks of creating each contact manually . ||| it's average. product is average. it doesn't suck like the many contemporary feature phones from other brands. that being said ||| not user friendly operation of nokia 8210. it's not great either with some little annoyance noticed.don't expect much as its a feature phone but then some negatives are:1) there's a voice distortion noticed occasionally when receiving calls. have to end the call & redo it ||| need invoice then the voice is clear.initially thought it was an issue of a particular product. so returned the phone & got a new one.however the new one also has this. have tried some methods to rectify this including switching off the volte . till now this issue has not cropped up yet thankfully.2) no notepad.come on ||| good feature phone with 4g connectivity how hard is it to give a notepad on this phone. if it can do texting & contact saving ||| model for worth how difficult is it to give a notepad to record stuffs?3) no youtube.since there's no dedicated youtube app ||| good tried to access it from the opera browser ||| good feature phone but to a big disappointment,8
B0B7FJNSZR,Proven® Copper + Mineral RO+UV+UF 10 to 12 Liter RO + UV + TDS ADJUSTER Water Purifier with Copper Charge Technology black & copper Best For Home and Office (Made In India),Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterFilters&Purifiers,5395.0,19990.0,4.4,8,4280.0,73.0,gud product and gud service like the product with decent look ||| good product in this range. newely installed ||| useful now there is no issue ||| good batter than buying 15k 20k branded ro. just use 3-4 yrs and buy a new one. best 👍💯hai ||| water taste is good and installation also done on prioritu basis worth for your money ||| very good purifier in this range indication switch should be there after water is filtered ||| satisfactory performance satisfactory performance ||| installation charges extra i have purchased this item 2 weeks ago. u have to call authorised technician to install the system as it is complex and cannot be fixed by local person. also to check the tds. the system work well although lots of waste water is been flushed out during the water purification,8
B0B7L86YCB,Green Tales Heat Seal Mini Food Sealer-Impulse Machine for Sealing Plastic Bags Packaging,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers,161.0,300.0,2.6,7,168.0,74.0,it is broken it is broken and it is not useful. please change this product ||| could have been a bit better product is so so... the plastic quality is not so good as per the price.it claims that it can be stuck in the metallic areas like fridge but the magnet is not working. ||| the first one was not working and the replacement was sent without box with a used piece the first one was not working and the replacement was sent without box with a used piece. the battery had water while i received it and even the delivery person was shocked ||| super cool this is marvellous product to use . such a small product but does wonders . and that too given 2 batteries ||| great great product and lovely packaging ||| product does not work i don't like it the product it not working ||| product was not too good it only seal normal thin polybag not satisfied,7
B0B7NWGXS6,Havells Bero Quartz Heater Black 800w 2 Heat Settings 2 Year Product Warranty,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",2439.0,2545.0,4.1,3,75.0,109.0,good product and budget price like and happy ||| i purchased this product from shop for rs 1650 including everything so why to buy from amazon please don't buy this heater ||| worst product it stopped working in just 2 days.... and not able to return the product also... waste of money,3
B0B82YGCF6,"Tokdis MX-1 Pro Bluetooth Calling Smartwatch - 1.69” LCD Display, Multiple Watch Faces, Sleep Monitor, Heart & SpO2 Monitoring, Multiple Sports Modes, Water Resistant",Electronics|WearableTechnology|SmartWatches,899.0,3499.0,3.0,8,5448.0,64.0,its is good but battery life is very poor its is value for money ||| heart rate sanser and battery backup good product ||| nice product good ||| good product within small price range liked ||| poor. charging lasts short time. charging with straps impossible. very poor working. not worth the money paid. ||| cool product it's tiny specially can be look great on tiny wrist ||| gets disconnected look is also nice but internal feature is some down it must be upgrated. ||| time n data doesn't updates automatically auto data collection n update not there . gets disconnected all time. hard to connect. doesn't get update automatically with time n day . today is 12 dec monday n it's still showing 10 dec saturday. had to update time everytime,8
B0B84KSH3X,Wipro Vesta 1200 Watt GD203 Heavyweight Automatic Dry Iron| Quick Heat Up| Anti bacterial German Weilburger Double Coated Black Soleplate |2 Years Warranty,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",1049.0,1950.0,3.8,8,2000.0,79.0,good new atavanc ||| seems to be good seems to be reasonable hot and heavy in weight as looking for. ||| good company improve heavy wait same thing 2 kg ||| fake replacement.they didn't come to receive the product.with out replacement. no quality of box ||| nice ok ||| product is pretty good quality but taflon coating is not durable product is pretty good quality but taflon coating is not durable ||| it's work worthy i expected heavy weight but it is normal weight. works normal. ||| amazing and good quality i m not pic uploaded butthis iron looks amazing and good profomance,8
B0B84QN4CN,Wipro Vesta 1200 Watt GD201 Lightweight Automatic Dry Iron| Quick Heat Up| Stylish & Sleek |Anti bacterial German Weilburger Double Coated Soleplate |2 Years Warranty,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",660.0,1100.0,3.6,7,637.0,30.0,the wire is short very short wire to connect to my switch ||| god nice ||| rahul mallah very good product ||| very nice 👍 good ||| good ✌️🤝❤️👏👍❤️❤️ turns on heat initially and then doesn’t heat up. eventually needs to cool down completely to again start heating again. wouldn’t recommend buying. ||| stopped working after a few days. excellent product pls buy. ||| excellent product pls buy nice,7
B0B86CDHL1,"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braided 1M length with LED Indicator Compatible For Laptop, Macbook, Samsung Galaxy S22 S20 S10 S20Fe S21 S21 Ultra A70 A51 A71 A50S M31 M51 M31S M53 5G",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,349.0,899.0,4.5,8,2384.0,51.0,it worked well for some days later it is not working it worked well for some days later it is not working ||| i want it to replace. i want it to replace. ||| extremely fine nice ||| superb product superb product with white lights at both ends when charging. colour and quality feels very premium.. ||| this is very decent ||| quality is super good! good ||| good good build quality. nice product & highly recommended. ||| awesome product quantity & value for money good quality and looks beautiful... i will surely recommend ||| it worked well for some days later it is not working it worked well for some days later it is not working ||| i want it to replace. i want it to replace. ||| extremely fine nice ||| superb product superb product with white lights at both ends when charging. colour and quality feels very premium.. ||| this is very decent ||| quality is super good! good ||| good good build quality. nice product & highly recommended. ||| awesome product quantity & value for money good quality and looks beautiful... i will surely recommend,16
B0B8CB7MHW,"KNOWZA Electric Handheld Milk Wand Mixer Frother for Latte Coffee Hot Milk, Milk Frother for Coffee, Egg Beater, Hand Blender, Coffee Beater (BLACK COFFEE BEATER)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,426.0,999.0,4.1,8,1776.0,111.5,good product nice product ||| very nice product the overall quality of product is good.but please mention that we have to use electric cell and how much to use ||| the product is good according to its rate the product is nice in its working. the only issue is handling product. there is no on/off button to start or stop the blender. i need to keep pressing a button to start and release a button to stop it.also ||| the product is nice in its working. the only issue is handling product. it is battery-operated ||| just 30 seconds and frothy coffee ready. no charging cable connection is available.but overall it is working fine for me in this amount. ||| nice product just 30 seconds and frothy coffee ready.very powerful.. .. easy to operate as well...the main body of the frother could be made of a better material ||| ok product nice product ||| the product is by far good product is ok. does a decent job of frothing. however,8
B0B8CHJLWJ,Kyosei Advanced Tempered Glass Compatible with Google Pixel 6a with Military-Grade Anti-Explosion Edge-to-Edge Coverage Screen Protector Guard,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",299.0,1199.0,4.5,8,4768.0,69.5,good quality screen protector nicey packed ||| well made basic screen protector easy to install and with good quality adhesive. perfectly fit on the screen ||| good one it's a well made basic screen protector. application can be tricky as it comes with no aligner. but the protection it offers is goodregards to durability to scratches..habe to wait and seeobserved the finger print recognition is affected a bit as it take an extra couple of tries to register the finger printall in all a well made economical basic screen protector ||| good affordable tempered glass the tempered is nice and easy to install. the adhesion could be better. ||| perfect for pixel 6a a good product at this price range ||| recommended better than other costly tempered glass ||| perfect and budget screen guard for pixel 7 feels premium. touch sensitivity is good ||| okish with a little fear,8
B0B8CXTTG3,MI 80 cm (32 inches) HD Ready Smart Android LED TV 5A Pro | L32M7-EAIN (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",16999.0,25999.0,4.2,8,262720.0,93.0,it is the best tv if you are getting it in 10-12k pros- xiomi 5a is best in budget-nice picture quality-very nice audio output- full of featurecons- sometimes tv lags-sometimes stucksin this prize range all tv having cons like this.::overall nice tv ||| good price but the os lags the product in this price range is good but as it is running in android 12 it lags. i hope after few updates the lags problem will be resolved ||| garbage quality useless product and useless quality. display issues within 7 months and service center is not upto the mark. go for better brands where quality is assured. i would wish if there was option of negative stars. ||| good product. uses as connectes tv the picture is very good. i was hopping a best level of song. globaly it is a good product. ||| good quality ||| great experience everything is fantastic 🤠 greater then ever ||| super picture quality and sound quality good quality ||| awesome good 👍,8
B0B8SRZ5SV,"AmazonBasics USB C to Lightning Aluminum with Nylon Braided MFi Certified Charging Cable (Grey, 1.2 meter)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,949.0,1999.0,4.4,8,108416.0,83.5,good good budget mfi certified lightly cable for this price . update usage review after 3 to 5 months . ||| worth to buy better than the original one in matter of robustness and durability. better in prospect of charging . it is far better in durability from the original apple wire. do not think more you can buy blindly worth to buy and it is mfi certified so you ios device not damaged. but small negative point is packaging quality of the product. ||| great value for price the charger is a great carry on accessory while travelling without risking the original charger.price is also very affordable and charging speed is very good with good adaptor or power bank. ||| good product good product ||| nice product. can recommend all ||| reliable and worth it! only thing i see as issue is the material ||| much more sturdy and durable than apple cable the cable threads peels off when stick to a velcro materials. other wise good product ||| good charges very well like original,8
B0B8SSC5D9,"AmazonBasics USB C to Lightning Aluminum with Nylon Braided MFi Certified Charging Cable (Grey, 1.8 meter)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,949.0,1999.0,4.4,8,108416.0,83.5,good good budget mfi certified lightly cable for this price . update usage review after 3 to 5 months . ||| worth to buy better than the original one in matter of robustness and durability. better in prospect of charging . it is far better in durability from the original apple wire. do not think more you can buy blindly worth to buy and it is mfi certified so you ios device not damaged. but small negative point is packaging quality of the product. ||| great value for price the charger is a great carry on accessory while travelling without risking the original charger.price is also very affordable and charging speed is very good with good adaptor or power bank. ||| good product good product ||| nice product. can recommend all ||| reliable and worth it! only thing i see as issue is the material ||| much more sturdy and durable than apple cable the cable threads peels off when stick to a velcro materials. other wise good product ||| good charges very well like original,8
B0B8SSZ76F,"Amazon Basics USB C to Lightning TPE MFi Certified Charging Cable (White, 1.2 meter)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,799.0,1999.0,4.2,8,68664.0,129.5,perfect cable for my use. far better than the apple cable provided with my ipad i was looking for durable cable for my ipad cause the cable apple provides in the box feels pretty flimsy ||| good buy and doesn't really inspire confidence. also ||| good quality i use my ipad primarily for gaming ||| amazing build quality superb power full fast cable for my iphone 11 pro so it is almost always connected to my pc while gaming.so ||| good product (rated 5 star earlier but now reduced to 3 star as it stopped working within 6 months) i needed a really sturdy cable ||| not so great that could charge ||| good sync and and feel good while doing it.and this cable does the job perfectly!!it is sturdy. my ipad has taken a few drops my table and was saved my this cable. even after 3 months of daily abuse ||| good product this cable has no signs of wear and tear.the charge speed is the same as the original apple cable. and so is the sync speed.one thing this cable does better than the original cable is the connection quality. it hardly ever accidentally breaks the connection while moving around too much,8
B0B8VQ7KDS,Airtel Digital TV HD Set Top Box with FTA Pack | Unlimited Entertainment + Recording Feature + Free Standard Installation (6 Months Pack),"Electronics|HomeTheater,TV&Video|SatelliteEquipment|SatelliteReceivers",1299.0,2499.0,4.3,8,2408.0,36.5,good ptoduct good product ||| overall good product i like it's picture quality and recharge plan ||| and good choice cable is very short ||| ☺️ ground floor ke liye bhi chhota tha ||| cable is short good product problem in channel selecting ||| good like picture quality ||| all channel view nice i m impressed ||| very fast and good service service is very good,8
B0B8XNPQPN,"Pigeon Healthifry Digital Air Fryer, 360° High Speed Air Circulation Technology 1200 W with Non-Stick 4.2 L Basket - Green",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DeepFatFryers|AirFryers,3599.0,7950.0,4.2,8,1088.0,143.0,new user reviewing just after a day of using this product. we made french fries and chicken tikka and result is quiet impressive! the recipe book and cooking tips from the given qr code is really helpful. hope it serves for a long time.not to forget about the beautiful bottle green and golden look of it. ||| worthy at this price ||| good at dis price when comparing with other brands it is having two years of warranty no detailed user manual.. no idea about the cooking time. how to use is not describe. ||| but there is no proper owners manuel ..which brief the end there operation and cooking time. it works well and plastic quality is poor but it can wothstand the temperature for sure. its not a toy to look for high quality plastic. and for the half the price that the other models ||| ignore negative reviews we can ignore that.functionality wise its perfect.just buy it ||| best product with a reasonable price don't go for costly products as it is available in a reasonable price and it has so many great features. i'm happy with it ||| the best quality air fryer you can get for this price pigeon never dissapointd with their quality. the best way to have healthy ||| think before you buy crispy food.,8
B0B8ZKWGKD,"ZORBES® Wall Adapter Holder for Alexa Echo Dot 4th Generation,A Space-Saving Solution with Cord Management for Your Smart Home Speakers -White (Holder Only)","Electronics|HomeTheater,TV&Video|Accessories|TVMounts,Stands&Turntables|TVWall&CeilingMounts",893.0,1052.0,4.3,8,848.0,60.5,concept is great but not at all value for money if you have brain ||| good product its very easy to install and yes the plastic is good enough to hold your alexa.i liked it ||| you go for it rest the cost is no doubt on a higher side ||| perfect the fit and sturdy you buy without 2nd thought but price is the concern ||| value for money but little bit expensive ya an amazing fit for my alexa and very easy to place anywhere on any socket. ||| product is very useful like ||| but very costly. ||| nice but a little bit weak hgcfb,8
B0B8ZM9RVV,"Zuvexa Egg Boiler Poacher Automatic Off Steaming, Cooking, Boiling Double Layer 14 Egg Boiler (Multicolor)…",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,419.0,999.0,4.4,8,1816.0,98.0,it is very good product value for your money go for it and save some money very good product go for it and save for your money. ||| nice nice product ||| easy ro use for children as well good and easy to use ||| less time more work good work done with a whole family ||| must buy 😊 i would recommend just go for it must buy ...genuinely i would recommend this for boiling eggs...it boils egg so fast and i wonder how does it peel so perfectly 🥰 just on love with this 😍 ||| super fast it really makes my work easy..also i don't need vessels or cooker for boiling eggs...it also boils the egg so fast...love to recommend ||| no need to wait for a long time it just boils in less then 10 minutes ||| it's a good product every easy to use no need of much water and has an auto off option so don't have to keep and an eye on itreally love this product,8
B0B8ZWNR5T,"STRIFF 12 Pieces Highly Flexible Silicone Micro USB Protector, Mouse Cable Protector, Suit for All Cell Phones, Computers and Chargers (Black)",Electronics|Mobiles&Accessories|MobileAccessories|Décor,79.0,499.0,4.2,8,15592.0,59.5,very useful a 10bucks piece can save cable worth hundreds. totally recommend ||| very useful item to make your phone cables long lasting i just received it and applied on my iphone related cables and connectors. specially ||| price can be reduced as this product is not worth for 80 rs apple accessories are not that sturdy and doesn’t last long due to breakage at the end points due to wear and tear.this seems to be a very good and low cost investment to protect all of such cables to break due to usage and wear&tear. have applied in earphones also. will be watching over the period if time if it indeed increases the cables life.till now ||| value for money feeling good about this useful product. ||| it is useful price is high ||| good product you can go for this. ||| good quality it is useful. after using it ||| its good item in this money the durability of the cable is good.,8
B0B935YNR7,"KENT Electric Chopper-B for Kitchen 250 Watt | Chop, Mince, Puree, Whisk, 400 ml Capacity | Stainless Steel Double Chopping Blades | Transparent Chopping Bowl | Anti-Skid | One Touch Operation | Black",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MiniFoodProcessors&Choppers,1349.0,2999.0,3.8,7,3087.0,76.0,helpful for my mother nice machine for adults at home .. who need small appliance which can do work in jiffy. ||| do not buy this product easy to use ||| very cute solid and comfortable 👌 double blade option works fantastic... body is sturdy... chops stuff super fast and super fine... ||| very efficient very poor qualitynew product refuse to operate ||| not operational product dispatched also u cant cancel the order the bottom bowl was not so good enough ||| received replacement working ok heavy in weight ||| bottom bowl is low quality plastic & not as per in the picture good product.,7
B0B94JPY2N,"Amazon Brand - Solimo 65W Fast Charging Braided Type C to C Data Cable | Suitable For All Supported Mobile Phones (1 Meter, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.0,999.0,3.0,1,5179.0,222.0,the cable works but is not 65w as advertised i have a pd supported car charger and i bought solimo cables previously which work perfectly fine but this one doesn't trigger full 3a fast charging unlike solimo usb a to usb c,1
B0B97D658R,"Larrito wooden Cool Mist Humidifiers Essential Oil Diffuser Aroma Air Humidifier with Colorful Change for Car, Office, Babies, humidifiers for home, air humidifier for room (WOODEN HUMIDIFIRE-A)","Home&Kitchen|Heating,Cooling&AirQuality|Humidifiers",499.0,799.0,3.6,8,1696.0,85.0,i would not really recommend it so i got it today ||| good i have been using one for years n it stopped working so i thought i’ll buy this for now. normally i just put water n oil n walla it works but in this one u have a 2wicks given to u which u have to leave in water. then put one back inside the humidifier. till d wick stays wet it works n then doesn’t so u have to remove the one inside n dip it in water again to work. now that’s a lot of work for this. ||| over all good closed small bed room its works. ||| not suitable for living room small in size ||| not useful i bought this product cause i thought it will help with my allergic problem ||| great product! works perfectly fine the product is smaller than it looked in picture ||| smells good u have to use it like using yr mobile while charging..the power switch stopped working within 5 days ||| ok so i returned d product.if u really want humidifier for medical purpose then go for genuine ( higher price/ quality) product.,8
B0B9959XF3,Acer 80 cm (32 inches) S Series HD Ready Android Smart LED TV AR32AR2841HDSB (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",12499.0,22990.0,4.3,8,12888.0,163.0,tv working good. tv working good ||| value of money the screen is va type ||| acer 32 sound bar tv review if we want to see good picture we need to maintain minimum distance to tv because this tv pixels are so big. but if we maintain minimum distance picture looks so sharp and black levels look great. and other thing tv's colour reproduction is not that great compared to ips screens. but in this price it is a good deal. thare is definitely lag in tv software and remote control. in the start i have bluetooth connection issue but after formatting tv problem was solved. this tv have sound bar and it's sounds great compared to other tv brands especially in this price range. i will recommend this tv if you want to buy this 32 inch s series tv. ||| product is good but one lie by the seller (i.e. 16gb space) writing review after 1.5 month use overall good but it become little slow when we install apps rest everything is fine. i liked it and i think you also love it if your budget is in this range. ||| cromecast not working in this smart tv. first fall i was take as buy a acer tv ||| awesome clarity and sound then i have fear because acer tv is new brand and if any problem with tv serving. but after purchased and using my fear was goes. because tv functions is good. and warranty also available. ||| awesome sound system like a sound bar picture quality is impressive and connected good overall its a good product ||| budget friendly smart tv some times it lags and once it got auto restarted.but company has lied to customers with that there is 16 gb of space in the tv which is not therestill i like the picture and sound quality,8
B0B997FBZT,Acer 139 cm (55 inches) H Series 4K Ultra HD Android Smart LED TV AR55AR2851UDPRO (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",35999.0,49990.0,4.3,8,12888.0,163.0,tv working good. tv working good ||| value of money the screen is va type ||| acer 32 sound bar tv review if we want to see good picture we need to maintain minimum distance to tv because this tv pixels are so big. but if we maintain minimum distance picture looks so sharp and black levels look great. and other thing tv's colour reproduction is not that great compared to ips screens. but in this price it is a good deal. thare is definitely lag in tv software and remote control. in the start i have bluetooth connection issue but after formatting tv problem was solved. this tv have sound bar and it's sounds great compared to other tv brands especially in this price range. i will recommend this tv if you want to buy this 32 inch s series tv. ||| product is good but one lie by the seller (i.e. 16gb space) writing review after 1.5 month use overall good but it become little slow when we install apps rest everything is fine. i liked it and i think you also love it if your budget is in this range. ||| cromecast not working in this smart tv. first fall i was take as buy a acer tv ||| awesome clarity and sound then i have fear because acer tv is new brand and if any problem with tv serving. but after purchased and using my fear was goes. because tv functions is good. and warranty also available. ||| awesome sound system like a sound bar picture quality is impressive and connected good overall its a good product ||| budget friendly smart tv some times it lags and once it got auto restarted.but company has lied to customers with that there is 16 gb of space in the tv which is not therestill i like the picture and sound quality,8
B0B9BD2YL4,"KINGONE Wireless Charging Pencil (2nd Generation) for iPad with Magnetic and Tilt Sensitive, Palm Rejection, Compatible with Apple iPad Pro 11 inch 1/2/3/4, iPad Pro 12.9 Inch 3/4/5/6, iPad Air 4/5, mini6",Electronics|Mobiles&Accessories|MobileAccessories|StylusPens,2599.0,6999.0,4.5,8,24416.0,123.0,quite good after 10 days of use bhaut acha chl rha ha and i will review again aapko bata dunga kessa ha thoda time baadbut product acha ha abhi tak kuch kharab nahi hua and mene bhe isska khayal rakha ha ||| good pencil pencil is good working good but build could be better ||| value for money excellent experienceworks well with ipad pro 11 inch (2022)good battery lifeno need to buy overpriced apple pencil ||| brilliant brilliant product. adds value to the ipad. thankfully the alternative to otherwise expensive brand pencil. ||| value for moeny product really a great product by king one ❤️🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥. when i purchased the pencil i am doubt full about the quality of product but now a month i used it its amazing product by kingone and it's no doubt best alternative for the apple pencil ||| must to buy this pencil even it supports wireless charging that's make it amazing and battery is also to good . osm product and i didn't faces any ancidental power off as other pencils it's cool and automatic swich off in it's idel time save battery it like all rounder i can made a note and draw the paintings and so many other things .i am a student it's saves moeny it's best in one forth price of original one cool...... ||| problemsolver great quality with noags ||| it works as advertised for all those who can not afford the apple pencil ||| quite good after 10 days of use bhaut acha chl rha ha and i will review again aapko bata dunga kessa ha thoda time baadbut product acha ha abhi tak kuch kharab nahi hua and mene bhe isska khayal rakha ha ||| good pencil pencil is good working good but build could be better ||| value for money excellent experienceworks well with ipad pro 11 inch (2022)good battery lifeno need to buy overpriced apple pencil ||| brilliant brilliant product. adds value to the ipad. thankfully the alternative to otherwise expensive brand pencil. ||| value for moeny product really a great product by king one ❤️🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥. when i purchased the pencil i am doubt full about the quality of product but now a month i used it its amazing product by kingone and it's no doubt best alternative for the apple pencil ||| must to buy this pencil even it supports wireless charging that's make it amazing and battery is also to good . osm product and i didn't faces any ancidental power off as other pencils it's cool and automatic swich off in it's idel time save battery it like all rounder i can made a note and draw the paintings and so many other things .i am a student it's saves moeny it's best in one forth price of original one cool...... ||| problemsolver great quality with noags ||| it works as advertised for all those who can not afford the apple pencil,16
B0B9BXKBC7,"WeCool S5 Long Selfie Stick, with Large Reinforced Tripod Stand up to 61 Inch / 156 Cms, Ultra Long Multi Function Bluetooth Selfie Stick with 1/4 Screw Compatible with Gopro, Camera, and Ring Light",Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|SelfieSticks,1799.0,3999.0,4.6,8,3920.0,59.5,good good ||| good product but little expensive. thoda sa kam stable hai ||| happy with the purchase phone lagane ke baad thoda bohot hilta zaroor hai. build quality thodi aur achi hoti ||| good buy in price range to pakka value for money hota. ||| best travel companion we’ve been using it for around 2 months ||| for instagram reels zoom in and zoom out switch is not available it’s good ||| must buy for every one who owns a mobile phone !!! sturdy ||| a good selfie stick bluetooth connectivity is also good.overall a good purchase. ||| good good ||| good product but little expensive. thoda sa kam stable hai ||| happy with the purchase phone lagane ke baad thoda bohot hilta zaroor hai. build quality thodi aur achi hoti ||| good buy in price range to pakka value for money hota. ||| best travel companion we’ve been using it for around 2 months ||| for instagram reels zoom in and zoom out switch is not available it’s good ||| must buy for every one who owns a mobile phone !!! sturdy ||| a good selfie stick bluetooth connectivity is also good.overall a good purchase.,16
